cc,icd,version,year
55,E9530,9,2009
55,E9531,9,2009
55,E9538,9,2009
55,E9539,9,2009
55,E954,9,2009
55,E9550,9,2009
55,E9551,9,2009
55,E9552,9,2009
55,E9553,9,2009
55,E9554,9,2009
55,E9555,9,2009
55,E9556,9,2009
55,E9557,9,2009
55,E9559,9,2009
55,E956,9,2009
55,E9570,9,2009
55,E9571,9,2009
55,E9572,9,2009
55,E9579,9,2009
55,E9580,9,2009
55,E9581,9,2009
55,E9582,9,2009
55,E9583,9,2009
55,E9584,9,2009
55,E9585,9,2009
55,E9586,9,2009
55,E9587,9,2009
55,E9588,9,2009
55,E9589,9,2009
55,E959,9,2009
1,V08,9,2009
174,V421,9,2009
174,V426,9,2009
174,V427,9,2009
174,V4281,9,2009
174,V4282,9,2009
174,V4283,9,2009
174,V4284,9,2009
174,V4321,9,2009
174,V4322,9,2009
77,V440,9,2009
176,V441,9,2009
176,V442,9,2009
176,V443,9,2009
176,V444,9,2009
176,V4450,9,2009
176,V4451,9,2009
176,V4452,9,2009
176,V4459,9,2009
176,V446,9,2009
176,V448,9,2009
176,V449,9,2009
130,V451,9,2009
130,V4511,9,2009
130,V4512,9,2009
77,V4611,9,2009
77,V4612,9,2009
77,V4613,9,2009
77,V4614,9,2009
177,V4970,9,2009
177,V4971,9,2009
177,V4972,9,2009
177,V4973,9,2009
177,V4974,9,2009
177,V4975,9,2009
177,V4976,9,2009
177,V4977,9,2009
177,V521,9,2009
77,V550,9,2009
176,V551,9,2009
176,V552,9,2009
176,V553,9,2009
176,V554,9,2009
176,V555,9,2009
176,V556,9,2009
176,V558,9,2009
176,V559,9,2009
130,V560,9,2009
130,V561,9,2009
130,V562,9,2009
130,V5631,9,2009
130,V5632,9,2009
130,V568,9,2009
19,V5867,9,2009
80,40403,9,2009
80,40413,9,2009
80,40493,9,2009
